id,date,zipcode,price,condition,median_price_zip,buying_analysis
446000190,2014-12-08,98115,849000.0,3,567000.0,Not Buy
8805900430,2014-12-29,98112,1151250.0,4,915000.0,Not Buy
3629921060,2014-07-15,98029,825000.0,3,575000.0,Not Buy
8856890020,2015-02-24,98058,265000.0,3,335000.0,Buy
2115510470,2014-12-23,98023,285000.0,4,268450.0,Not Buy
1545803890,2014-12-31,98038,240000.0,3,342000.0,Buy
3322049126,2014-07-21,98003,261000.0,3,267475.0,Buy
6669020500,2014-06-27,98032,330000.0,3,249000.0,Not Buy
3832710840,2014-06-02,98032,250000.0,4,249000.0,Not Buy
7212651950,2014-07-10,98003,350000.0,3,267475.0,Not Buy
1331900020,2014-09-25,98072,930000.0,3,515000.0,Not Buy
7140200380,2014-10-30,98030,275000.0,4,282255.0,Buy
7972601235,2015-02-23,98106,325000.0,3,315000.0,Not Buy
2848700585,2015-04-24,98106,255000.0,3,315000.0,Buy
6132600380,2015-03-20,98117,562200.0,4,544000.0,Not Buy
2424059127,2014-08-20,98006,952000.0,3,760184.5,Not Buy
2591830130,2014-05-04,98058,365000.0,5,335000.0,Not Buy
1771100130,2015-03-16,98077,332900.0,4,652475.0,Buy
8856700190,2015-04-23,98052,721000.0,4,615000.0,Not Buy
7852040080,2015-04-21,98065,487275.0,3,500000.0,Buy
5648600190,2015-04-29,98055,310000.0,3,294950.0,Not Buy
4154300275,2015-01-15,98118,245000.0,3,367500.0,Buy
5438000280,2015-04-15,98055,325000.0,4,294950.0,Not Buy
9201000480,2014-11-12,98075,550000.0,3,739999.0,Buy
1604600660,2014-05-12,98118,350000.0,4,367500.0,Buy
522069022,2014-07-14,98058,599000.0,3,335000.0,Not Buy
4331400190,2014-11-12,98166,259950.0,4,390000.0,Buy
9407150130,2014-12-01,98038,240000.0,3,342000.0,Buy
2212900470,2015-02-11,98042,186000.0,4,292000.0,Buy
6600220080,2015-02-04,98074,395000.0,3,642000.0,Buy
9558050020,2014-09-15,98058,475000.0,3,335000.0,Not Buy
8691300420,2014-08-04,98075,815000.0,3,739999.0,Not Buy
5450300010,2014-09-02,98040,572000.0,4,993750.0,Buy
339600460,2014-10-17,98052,419500.0,3,615000.0,Buy
9264910920,2014-09-03,98023,298700.0,3,268450.0,Not Buy
121029034,2014-06-24,98070,549000.0,5,463750.0,Not Buy
2123049420,2015-04-22,98168,278000.0,3,235000.0,Not Buy
7950302890,2014-12-30,98118,455000.0,3,367500.0,Not Buy
6117500430,2014-08-19,98166,925000.0,4,390000.0,Not Buy
1972200660,2015-04-15,98103,465000.0,3,550000.0,Buy
3629830050,2014-10-01,98029,620000.0,3,575000.0,Not Buy
9257900010,2015-04-22,98155,499900.0,3,375000.0,Not Buy
6072000440,2015-02-06,98006,620000.0,3,760184.5,Buy
6844702630,2014-11-08,98115,450000.0,3,567000.0,Buy
3630090050,2015-02-20,98029,690000.0,3,575000.0,Not Buy
9809000020,2014-05-13,98004,1895000.0,4,1150000.0,Not Buy
9809000020,2015-03-13,98004,1940000.0,4,1150000.0,Not Buy
5021900050,2014-08-18,98040,832500.0,4,993750.0,Buy
1003600080,2014-11-07,98188,245000.0,5,264000.0,Buy
7701960130,2014-10-17,98077,820000.0,3,652475.0,Not Buy
2395710020,2014-08-07,98038,369000.0,3,342000.0,Not Buy
7203230010,2014-10-15,98053,1050000.0,3,635000.0,Not Buy
9830200380,2014-09-17,98118,653000.0,3,367500.0,Not Buy
9407111100,2015-04-22,98045,220650.0,3,399500.0,Buy
9572000080,2014-06-16,98168,300000.0,3,235000.0,Not Buy
3629870420,2014-09-12,98029,970000.0,3,575000.0,Not Buy
2459970020,2014-11-24,98058,360000.0,3,335000.0,Not Buy
5547700190,2015-03-30,98074,672500.0,3,642000.0,Not Buy
421000285,2015-04-23,98056,268000.0,4,380000.0,Buy
3277801640,2014-12-02,98126,440000.0,3,395750.0,Not Buy
1250203070,2014-05-14,98144,1400000.0,3,450000.0,Not Buy
8077200470,2014-07-18,98074,590000.0,3,642000.0,Buy
302000545,2015-01-27,98001,359000.0,4,260000.0,Not Buy
9542801990,2014-05-29,98023,266500.0,4,268450.0,Buy
3343901403,2014-12-16,98056,635000.0,3,380000.0,Not Buy
1121059030,2014-10-13,98092,559000.0,3,309780.0,Not Buy
9290850950,2014-12-18,98053,895000.0,3,635000.0,Not Buy
1136100006,2015-01-27,98072,625000.0,3,515000.0,Not Buy
7923300285,2015-03-12,98007,650000.0,4,555000.0,Not Buy
1823059028,2015-02-24,98055,312500.0,3,294950.0,Not Buy
8864000440,2014-09-25,98168,225000.0,3,235000.0,Buy
9512500680,2014-11-19,98052,425000.0,3,615000.0,Buy
3421069120,2015-02-19,98022,329999.0,4,279500.0,Not Buy
4376700430,2014-07-16,98052,572000.0,3,615000.0,Buy
8562890430,2015-04-07,98042,386500.0,3,292000.0,Not Buy
452002005,2015-01-21,98107,452000.0,3,529950.0,Buy
7228500094,2014-12-12,98122,278000.0,3,572000.0,Buy
8078700020,2014-06-03,98072,474900.0,4,515000.0,Buy
5035300255,2015-04-14,98199,450000.0,3,689800.0,Buy
9528104985,2014-11-04,98115,611000.0,3,567000.0,Not Buy
7237590010,2014-06-05,98001,214100.0,3,260000.0,Buy
3158500250,2014-05-14,98038,317000.0,3,342000.0,Buy
868001402,2015-03-05,98177,1000000.0,4,554000.0,Not Buy
5606000233,2015-04-24,98105,1000000.0,4,675000.0,Not Buy
5214500660,2015-05-05,98059,525000.0,3,435000.0,Not Buy
3578110020,2014-10-01,98034,436000.0,3,445950.0,Buy
3578401330,2014-07-18,98074,450000.0,3,642000.0,Buy
7525000080,2014-05-02,98074,588500.0,3,642000.0,Buy
4273000095,2015-05-11,98166,340000.0,3,390000.0,Buy
4014400190,2014-07-14,98001,482000.0,3,260000.0,Not Buy
8678500020,2014-12-13,98024,1575000.0,3,460000.0,Not Buy
6918700130,2014-08-11,98008,749000.0,3,545000.0,Not Buy
2473350470,2015-05-11,98058,330000.0,4,335000.0,Buy
9274200314,2014-08-21,98116,568000.0,3,562750.0,Not Buy
2938100010,2014-09-24,98022,239000.0,4,279500.0,Buy
8564950250,2015-01-07,98011,528000.0,3,470000.0,Not Buy
3438502715,2014-07-30,98106,385000.0,3,315000.0,Not Buy
280610020,2014-09-02,98028,825000.0,4,445000.0,Not Buy
2487200938,2014-11-26,98136,815000.0,3,489950.0,Not Buy
1775500362,2014-10-13,98072,625000.0,3,515000.0,Not Buy
2483200010,2014-10-07,98136,690000.0,3,489950.0,Not Buy
4365700130,2015-03-25,98106,210000.0,3,315000.0,Buy
9136101271,2015-04-16,98103,599000.0,3,550000.0,Not Buy
1370804295,2015-02-12,98199,860000.0,3,689800.0,Not Buy
422049178,2015-02-12,98188,147200.0,4,264000.0,Buy
9161100795,2015-05-06,98116,476900.0,4,562750.0,Buy
5561300380,2014-08-07,98027,450000.0,4,570500.0,Buy
1443550020,2015-05-06,98019,570000.0,3,401250.0,Not Buy
9547201155,2014-10-16,98115,567500.0,4,567000.0,Not Buy
3625059120,2014-10-23,98008,790000.0,3,545000.0,Not Buy
644000185,2014-07-07,98004,875000.0,4,1150000.0,Buy
5710500010,2014-06-10,98027,490000.0,3,570500.0,Buy
2482410130,2014-06-10,98059,335000.0,4,435000.0,Buy
6071900130,2015-04-15,98006,550000.0,4,760184.5,Buy
6817800630,2014-05-16,98074,385000.0,4,642000.0,Buy
6204400130,2014-07-18,98011,395000.0,3,470000.0,Buy
9274203190,2014-06-11,98116,650000.0,5,562750.0,Not Buy
293610020,2015-03-04,98028,637000.0,3,445000.0,Not Buy
3583400130,2014-10-14,98028,692500.0,3,445000.0,Not Buy
7230400430,2014-09-30,98059,322400.0,4,435000.0,Buy
7140600190,2014-09-05,98002,233500.0,4,235000.0,Buy
6817801410,2014-06-24,98074,400000.0,3,642000.0,Buy
6430500010,2014-06-20,98103,547000.0,5,550000.0,Buy
3023049215,2014-07-02,98166,519000.0,3,390000.0,Not Buy
3625710080,2014-06-26,98040,1025000.0,4,993750.0,Not Buy
3390600010,2014-05-02,98106,365000.0,4,315000.0,Not Buy
9238480020,2015-03-19,98072,699000.0,4,515000.0,Not Buy
1036000080,2014-10-09,98052,525000.0,4,615000.0,Buy
1561930020,2014-05-22,98031,430000.0,3,288200.0,Not Buy
3876100080,2014-12-15,98034,325000.0,3,445950.0,Buy
7454000605,2014-07-10,98126,279000.0,5,395750.0,Buy
1870400635,2015-03-11,98115,805000.0,5,567000.0,Not Buy
8820900299,2015-02-04,98125,419950.0,3,425000.0,Buy
8132700185,2015-04-16,98117,425000.0,3,544000.0,Buy
6413600275,2014-07-24,98125,446000.0,5,425000.0,Not Buy
2888000020,2015-03-02,98034,455000.0,3,445950.0,Not Buy
3298700426,2014-07-09,98106,226550.0,3,315000.0,Buy
3362401815,2014-09-30,98103,764000.0,5,550000.0,Not Buy
5469500020,2015-05-05,98042,439950.0,4,292000.0,Not Buy
6430000280,2014-12-16,98103,453000.0,3,550000.0,Buy
1140000190,2015-02-06,98003,219950.0,3,267475.0,Buy
8021700715,2014-05-14,98103,702500.0,5,550000.0,Not Buy
5151600170,2014-10-16,98003,285000.0,4,267475.0,Not Buy
8129700255,2015-02-13,98103,798750.0,3,550000.0,Not Buy
9285800345,2014-06-26,98126,320000.0,3,395750.0,Buy
5706200170,2014-12-16,98027,425000.0,3,570500.0,Buy
5536500020,2014-07-16,98072,540000.0,3,515000.0,Not Buy
98000950,2014-12-10,98075,1060000.0,3,739999.0,Not Buy
3362401611,2015-03-25,98103,1165000.0,3,550000.0,Not Buy
6205500280,2015-04-21,98005,576000.0,4,765475.0,Buy
7199330010,2015-04-17,98052,525000.0,3,615000.0,Buy
1332200130,2014-08-22,98031,324950.0,3,288200.0,Not Buy
3244500078,2014-08-22,98072,600000.0,3,515000.0,Not Buy
3342102880,2014-08-11,98056,464000.0,4,380000.0,Not Buy
2557000630,2014-07-07,98023,266000.0,4,268450.0,Buy
1117200190,2014-08-04,98053,775000.0,3,635000.0,Not Buy
8122100130,2014-06-18,98126,415000.0,3,395750.0,Not Buy
9558040050,2014-09-19,98058,550000.0,3,335000.0,Not Buy
5702380630,2015-01-14,98022,235000.0,3,279500.0,Buy
3300790670,2014-06-20,98198,280000.0,3,265000.0,Not Buy
2558660190,2014-10-30,98034,459000.0,3,445950.0,Not Buy
4388000460,2014-10-14,98023,195000.0,4,268450.0,Buy
3224800010,2014-11-12,98002,235000.0,4,235000.0,Not Buy
1672000020,2014-11-26,98006,711800.0,4,760184.5,Buy
2767701416,2015-01-16,98107,440000.0,3,529950.0,Buy
7821200307,2015-02-17,98103,515000.0,4,550000.0,Buy
4219400290,2014-05-02,98105,1200000.0,3,675000.0,Not Buy
6072650290,2015-04-06,98006,560000.0,4,760184.5,Buy
5647900670,2014-06-20,98001,340000.0,3,260000.0,Not Buy
1965200010,2014-11-10,98102,600000.0,3,720000.0,Buy
319500080,2014-06-18,98074,764000.0,3,642000.0,Not Buy
9526500080,2014-07-29,98019,337000.0,3,401250.0,Buy
7856410430,2014-05-30,98006,1385000.0,4,760184.5,Not Buy
8128700005,2014-11-19,98126,249000.0,3,395750.0,Buy
3444910020,2014-07-15,98042,350000.0,3,292000.0,Not Buy
2025700130,2015-01-29,98038,269950.0,4,342000.0,Buy
224069134,2015-02-25,98075,735000.0,3,739999.0,Buy
4217400305,2015-03-31,98105,1295000.0,4,675000.0,Not Buy
3288301410,2014-09-11,98034,475000.0,4,445950.0,Not Buy
9264950660,2015-03-10,98023,339000.0,3,268450.0,Not Buy
6744700285,2015-03-11,98155,600000.0,3,375000.0,Not Buy
7750500275,2014-08-07,98106,397500.0,3,315000.0,Not Buy
1125069153,2014-08-22,98053,1525000.0,3,635000.0,Not Buy
1425059178,2014-05-07,98052,460000.0,4,615000.0,Buy
6671900130,2014-12-16,98133,370000.0,5,375000.0,Buy
3172600151,2015-03-25,98106,250000.0,3,315000.0,Buy
7237550020,2014-07-03,98053,1100000.0,3,635000.0,Not Buy
1934800078,2014-09-30,98122,430000.0,3,572000.0,Buy
4385700660,2014-08-07,98112,1085000.0,5,915000.0,Not Buy
923000414,2015-04-19,98177,670000.0,3,554000.0,Not Buy
2624049167,2015-04-23,98118,461550.0,3,367500.0,Not Buy
8929000380,2014-08-05,98029,479990.0,3,575000.0,Buy
4221250010,2015-04-14,98075,643000.0,3,739999.0,Buy
8861500080,2014-09-30,98052,607000.0,3,615000.0,Buy
1592000780,2014-05-23,98074,625000.0,3,642000.0,Buy
2484200080,2014-07-29,98136,731100.0,3,489950.0,Not Buy
2322059136,2015-03-09,98042,859000.0,4,292000.0,Not Buy
2591820080,2014-11-03,98058,435000.0,4,335000.0,Not Buy
5729000080,2014-10-29,98001,465000.0,3,260000.0,Not Buy
5100402764,2015-04-15,98115,740000.0,3,567000.0,Not Buy
5454000010,2014-12-10,98040,740000.0,4,993750.0,Buy
5412300130,2014-11-19,98030,250000.0,3,282255.0,Buy
6873000190,2015-03-11,98052,656000.0,3,615000.0,Not Buy
9485300190,2014-10-09,98031,300000.0,3,288200.0,Not Buy
326069132,2015-02-20,98077,643000.0,3,652475.0,Buy
3832061060,2014-08-07,98042,311000.0,3,292000.0,Not Buy
6918730130,2014-07-21,98034,360000.0,4,445950.0,Buy
7952800010,2014-05-19,98133,475000.0,4,375000.0,Not Buy
3834500417,2014-08-09,98125,469950.0,3,425000.0,Not Buy
5071700020,2014-07-03,98148,240000.0,3,278000.0,Buy
3826000470,2014-09-29,98168,232000.0,3,235000.0,Buy
921059132,2014-08-13,98092,350000.0,3,309780.0,Not Buy
1926059027,2015-01-09,98034,803000.0,3,445950.0,Not Buy
1328320440,2014-12-10,98058,355000.0,3,335000.0,Not Buy
1972202005,2014-05-21,98103,475000.0,4,550000.0,Buy
2592201350,2015-03-24,98006,823000.0,4,760184.5,Not Buy
6430500293,2014-11-12,98103,395000.0,4,550000.0,Buy
6450300840,2015-04-27,98133,499000.0,3,375000.0,Not Buy
1189000225,2015-04-02,98122,420000.0,3,572000.0,Buy
7804700020,2014-08-12,98008,961500.0,3,545000.0,Not Buy
9542300430,2015-03-31,98005,833000.0,3,765475.0,Not Buy
1775930440,2014-06-23,98072,479000.0,4,515000.0,Buy
1725059182,2014-07-01,98033,1150000.0,3,678350.0,Not Buy
3992700130,2014-07-08,98125,267000.0,3,425000.0,Buy
824069193,2014-09-11,98075,555000.0,3,739999.0,Buy
3904910480,2014-07-31,98029,490000.0,4,575000.0,Buy
2877102651,2014-05-29,98117,619000.0,5,544000.0,Not Buy
9289100170,2014-10-31,98155,569950.0,4,375000.0,Not Buy
3797000680,2014-11-25,98103,549000.0,5,550000.0,Buy
3378900020,2014-10-23,98052,422500.0,3,615000.0,Buy
4180300050,2014-08-01,98198,400000.0,3,265000.0,Not Buy
7852010670,2014-07-09,98065,692500.0,3,500000.0,Not Buy
8562890280,2014-06-26,98042,310000.0,3,292000.0,Not Buy
3991400080,2014-12-16,98178,499900.0,3,278277.0,Not Buy
8651510020,2014-08-27,98074,492000.0,3,642000.0,Buy
3924500130,2015-05-06,98024,460000.0,3,460000.0,Not Buy
2533300130,2014-07-16,98119,800000.0,5,744975.0,Not Buy
510002995,2015-04-07,98103,832600.0,3,550000.0,Not Buy
3825500080,2015-03-18,98011,470000.0,3,470000.0,Not Buy
8682231190,2014-10-21,98053,542000.0,3,635000.0,Buy
9412400185,2014-06-19,98118,1309500.0,3,367500.0,Not Buy
7893804790,2014-10-10,98198,308130.0,2,265000.0,Not Buy
3630070010,2015-03-11,98029,310000.0,3,575000.0,Buy
723049132,2014-10-22,98146,235000.0,3,305000.0,Buy
1432600415,2014-09-19,98058,215000.0,4,335000.0,Buy
3306200010,2014-06-05,98023,210000.0,3,268450.0,Buy
425069102,2014-11-26,98053,730000.0,3,635000.0,Not Buy
1683600130,2014-12-10,98092,245000.0,4,309780.0,Buy
3741600020,2014-09-15,98166,540000.0,3,390000.0,Not Buy
5412101150,2015-02-03,98001,299000.0,3,260000.0,Not Buy
509000020,2014-11-18,98074,510000.0,3,642000.0,Buy
1311500020,2014-07-03,98001,198000.0,4,260000.0,Buy
662350050,2014-05-23,98007,950000.0,3,555000.0,Not Buy
3327020290,2015-02-20,98092,300000.0,3,309780.0,Buy
1086100130,2014-09-04,98033,528000.0,3,678350.0,Buy
2111011060,2014-06-18,98092,507000.0,3,309780.0,Not Buy
7852090280,2015-02-19,98065,770000.0,3,500000.0,Not Buy
2873000780,2015-02-20,98031,255000.0,4,288200.0,Buy
3530470190,2015-05-05,98198,220000.0,4,265000.0,Buy
5014600440,2015-02-23,98059,690700.0,3,435000.0,Not Buy
5049800005,2014-06-27,98177,447000.0,3,554000.0,Buy
7443001470,2014-05-20,98119,755000.0,3,744975.0,Not Buy
2771604640,2015-03-13,98199,700000.0,3,689800.0,Not Buy
7140200280,2014-07-15,98030,250000.0,4,282255.0,Buy
3793500780,2014-05-10,98038,320000.0,3,342000.0,Buy
5525400420,2014-05-14,98059,565000.0,4,435000.0,Not Buy
7986400305,2015-04-24,98107,754300.0,4,529950.0,Not Buy
3619600143,2014-05-05,98177,650000.0,4,554000.0,Not Buy
7787890050,2015-02-18,98059,529888.0,3,435000.0,Not Buy
2780700050,2014-11-06,98028,432000.0,3,445000.0,Buy
5595900280,2015-03-18,98022,235000.0,5,279500.0,Buy
7203220130,2015-01-27,98053,994900.0,3,635000.0,Not Buy
9406540130,2015-04-03,98038,489000.0,3,342000.0,Not Buy
9526600250,2015-04-20,98052,800000.0,3,615000.0,Not Buy
9542900190,2014-05-16,98034,370000.0,3,445950.0,Buy
3840700653,2014-12-12,98034,436000.0,3,445950.0,Buy
6084200080,2014-05-28,98059,395000.0,3,435000.0,Buy
3705900130,2014-05-23,98133,377691.0,4,375000.0,Not Buy
3333002385,2015-04-17,98118,370000.0,3,367500.0,Not Buy
3904910050,2014-10-23,98029,515000.0,5,575000.0,Buy
5556900080,2014-09-26,98001,169000.0,3,260000.0,Buy
4443800415,2015-03-21,98117,475000.0,3,544000.0,Buy
3791400250,2015-04-25,98031,420000.0,3,288200.0,Not Buy
9551201585,2014-07-01,98103,1297000.0,5,550000.0,Not Buy
7856620050,2015-02-25,98006,822000.0,3,760184.5,Not Buy
9320200050,2014-12-16,98004,1500000.0,4,1150000.0,Not Buy
1954420380,2015-03-30,98074,485000.0,3,642000.0,Buy
740500010,2014-08-07,98055,270000.0,3,294950.0,Buy
6673050020,2015-04-01,98055,300000.0,4,294950.0,Not Buy
1853081060,2015-04-16,98074,878000.0,3,642000.0,Not Buy
6308000020,2015-04-03,98006,590000.0,3,760184.5,Buy
1720800305,2014-11-19,98033,611900.0,4,678350.0,Buy
1682000280,2015-03-19,98092,240000.0,4,309780.0,Buy
3814800280,2015-04-17,98092,395000.0,3,309780.0,Not Buy
3352402195,2014-07-16,98178,169000.0,3,278277.0,Buy
9320600170,2015-03-24,98031,200500.0,3,288200.0,Buy
5205000250,2015-04-10,98003,308000.0,3,267475.0,Not Buy
9264920250,2014-07-10,98023,290256.0,3,268450.0,Not Buy
2473101190,2015-04-27,98058,279950.0,4,335000.0,Buy
5437820020,2014-08-07,98022,195000.0,3,279500.0,Buy
4067600275,2014-08-26,98010,630000.0,5,359999.5,Not Buy
6447300345,2015-04-06,98039,1160000.0,3,1892500.0,Buy
3905100280,2014-07-01,98029,478000.0,3,575000.0,Buy
9285800275,2014-08-14,98126,835000.0,5,395750.0,Not Buy
1891100130,2015-04-17,98034,639000.0,3,445950.0,Not Buy
1592000250,2014-10-13,98074,623000.0,3,642000.0,Buy
2328800130,2014-12-17,98178,220000.0,3,278277.0,Buy
6067910130,2015-03-25,98006,526000.0,4,760184.5,Buy
3333002790,2015-01-23,98118,243500.0,3,367500.0,Buy
9478400080,2014-05-12,98006,750000.0,3,760184.5,Buy
3450300020,2015-03-18,98059,329000.0,5,435000.0,Buy
2663000050,2014-09-26,98102,525000.0,3,720000.0,Buy
3145600250,2015-03-17,98118,190000.0,4,367500.0,Buy
6206100130,2014-06-26,98005,772650.0,3,765475.0,Not Buy
8944320420,2014-07-10,98042,355000.0,4,292000.0,Not Buy
224069145,2015-04-01,98075,650000.0,3,739999.0,Buy
3363900280,2015-03-11,98103,678500.0,5,550000.0,Not Buy
7504110050,2014-06-26,98074,669950.0,3,642000.0,Not Buy
624100950,2015-03-11,98077,850000.0,3,652475.0,Not Buy
9416400020,2014-08-27,98074,572000.0,3,642000.0,Buy
3578400950,2014-08-01,98074,492450.0,2,642000.0,Not Buy
4100000050,2014-10-30,98005,813000.0,3,765475.0,Not Buy
3475000080,2014-08-28,98040,710000.0,3,993750.0,Buy
7871500345,2014-12-02,98119,792500.0,3,744975.0,Not Buy
8857600680,2015-03-13,98032,285900.0,4,249000.0,Not Buy
2817100430,2015-05-11,98070,389000.0,4,463750.0,Buy
7649400170,2014-12-05,98136,675000.0,3,489950.0,Not Buy
4048400185,2014-10-22,98059,352000.0,4,435000.0,Buy
3303960250,2015-05-07,98059,1050000.0,3,435000.0,Not Buy
2785000480,2015-01-08,98005,768500.0,4,765475.0,Not Buy
2926049400,2014-12-26,98125,500000.0,3,425000.0,Not Buy
5452302195,2014-12-30,98040,685000.0,4,993750.0,Buy
3528900980,2014-05-23,98109,648475.0,3,736000.0,Buy
3886901795,2015-04-22,98033,655000.0,3,678350.0,Buy
1868900675,2014-09-12,98115,895000.0,5,567000.0,Not Buy
4031000290,2015-04-08,98001,195000.0,3,260000.0,Buy
9264960480,2014-12-08,98023,368000.0,3,268450.0,Not Buy
3303980680,2015-02-28,98059,997000.0,3,435000.0,Not Buy
1775930010,2014-12-22,98072,335000.0,3,515000.0,Buy
3329520170,2014-05-21,98001,250000.0,3,260000.0,Buy
9321010130,2015-03-12,98022,278500.0,4,279500.0,Buy
7696600020,2015-01-28,98001,260000.0,3,260000.0,Not Buy
2690600005,2014-10-01,98118,162500.0,2,367500.0,Not Buy
923049323,2014-07-14,98168,239000.0,3,235000.0,Not Buy
6705870080,2014-11-21,98075,600000.0,3,739999.0,Buy
3797710010,2015-04-28,98031,350000.0,3,288200.0,Not Buy
98030630,2014-12-15,98075,852500.0,3,739999.0,Not Buy
8106300840,2014-07-21,98055,485000.0,3,294950.0,Not Buy
1074100020,2014-10-07,98133,299000.0,3,375000.0,Buy
418000010,2015-04-22,98056,227450.0,4,380000.0,Buy
1782000130,2014-05-23,98126,383000.0,4,395750.0,Buy
2124079093,2015-01-12,98024,835000.0,3,460000.0,Not Buy
9828702890,2015-02-11,98112,760000.0,4,915000.0,Buy
3797001815,2015-02-17,98103,532500.0,4,550000.0,Buy
6979900080,2014-11-25,98053,635000.0,3,635000.0,Not Buy
7319900345,2014-08-25,98144,438500.0,5,450000.0,Buy
4346300010,2014-06-18,98108,545500.0,4,342500.0,Not Buy
2432000130,2015-04-14,98033,675000.0,3,678350.0,Buy
9165100130,2014-06-18,98117,450000.0,4,544000.0,Buy
844000425,2014-12-23,98010,199999.0,5,359999.5,Buy
6076500364,2014-09-10,98034,375000.0,3,445950.0,Buy
9238430430,2015-04-30,98072,600000.0,3,515000.0,Not Buy
2854800095,2014-07-08,98056,292600.0,4,380000.0,Buy
31200020,2015-03-19,98040,1038000.0,4,993750.0,Not Buy
5364200381,2014-10-10,98105,610000.0,3,675000.0,Buy
1515910290,2014-08-25,98042,397450.0,4,292000.0,Not Buy
3459000020,2015-04-14,98155,382000.0,3,375000.0,Not Buy
3303000130,2015-01-16,98177,370000.0,3,554000.0,Buy
3303000130,2015-04-28,98177,520000.0,3,554000.0,Buy
3235100080,2014-07-01,98155,260000.0,4,375000.0,Buy
7284900460,2014-11-20,98177,890000.0,3,554000.0,Not Buy
6332940020,2014-08-26,98155,344000.0,3,375000.0,Buy
8802400415,2014-06-25,98031,205000.0,3,288200.0,Buy
4131500190,2015-05-07,98003,379000.0,3,267475.0,Not Buy
7524400250,2014-08-22,98052,424240.0,4,615000.0,Buy
7524400250,2014-11-24,98052,589950.0,4,615000.0,Buy
4441300440,2014-05-12,98117,582000.0,3,544000.0,Not Buy
1898200080,2015-03-12,98023,349000.0,3,268450.0,Not Buy
1245003375,2015-04-08,98033,658000.0,4,678350.0,Buy
3574300250,2014-10-29,98106,294000.0,4,315000.0,Buy
5071400104,2014-06-26,98115,690000.0,3,567000.0,Not Buy
9287801150,2015-04-23,98107,600000.0,3,529950.0,Not Buy
8651431100,2015-01-16,98042,199990.0,3,292000.0,Buy
236500010,2014-12-09,98188,220000.0,3,264000.0,Buy
1441800250,2015-01-26,98034,440000.0,3,445950.0,Buy
8929000050,2014-09-04,98029,439990.0,3,575000.0,Buy
98030660,2015-03-11,98075,815000.0,3,739999.0,Not Buy
3905100380,2015-04-21,98029,535000.0,3,575000.0,Buy
1140000050,2014-11-26,98003,215000.0,4,267475.0,Buy
5561000010,2015-02-23,98027,605000.0,3,570500.0,Not Buy
8856920250,2014-05-30,98058,349900.0,3,335000.0,Not Buy
5100402668,2015-02-18,98115,495000.0,4,567000.0,Buy
2426049180,2014-10-14,98034,515100.0,3,445950.0,Not Buy
205000010,2014-06-24,98053,620000.0,3,635000.0,Buy
7504060020,2015-01-22,98074,657500.0,3,642000.0,Not Buy
4204400098,2015-01-19,98055,250000.0,3,294950.0,Buy
4204400098,2015-04-21,98055,385000.0,3,294950.0,Not Buy
2131200766,2014-05-22,98019,307000.0,3,401250.0,Buy
7760400480,2015-05-13,98042,288000.0,3,292000.0,Buy
1863900225,2014-10-28,98032,226450.0,4,249000.0,Buy
1787600224,2015-03-10,98125,390000.0,3,425000.0,Buy
323089134,2014-09-30,98045,350000.0,4,399500.0,Buy
7663700759,2014-12-01,98125,368000.0,3,425000.0,Buy
3856904970,2014-08-18,98105,469000.0,3,675000.0,Buy
1126059007,2015-03-23,98072,865000.0,3,515000.0,Not Buy
2473002850,2015-01-13,98058,515000.0,5,335000.0,Not Buy
1112700130,2015-01-23,98034,410000.0,4,445950.0,Buy
121059007,2014-08-08,98042,210000.0,3,292000.0,Buy
2896600020,2015-03-25,98034,460000.0,3,445950.0,Not Buy
9264900660,2014-09-19,98023,241500.0,3,268450.0,Buy
7754900280,2014-06-23,98042,322200.0,4,292000.0,Not Buy
9282801950,2014-08-18,98178,279000.0,3,278277.0,Not Buy
3123039063,2014-09-08,98070,303000.0,4,463750.0,Buy
2770606915,2014-10-20,98199,420000.0,4,689800.0,Buy
5379804690,2014-08-13,98188,249000.0,3,264000.0,Buy
6855700080,2014-07-14,98125,294950.0,3,425000.0,Buy
3856900507,2014-05-12,98103,1315000.0,3,550000.0,Not Buy
3501600185,2014-09-15,98117,335000.0,3,544000.0,Buy
1068000235,2014-06-05,98199,1155000.0,4,689800.0,Not Buy
7519000585,2015-03-11,98117,520000.0,3,544000.0,Buy
1562200380,2014-09-16,98007,560000.0,4,555000.0,Not Buy
7523700305,2014-10-12,98032,243400.0,4,249000.0,Buy
8807810050,2014-05-29,98053,405000.0,3,635000.0,Buy
3699100130,2014-10-02,98033,495000.0,5,678350.0,Buy
2215901650,2015-04-02,98038,350000.0,3,342000.0,Not Buy
1099900020,2014-12-11,98188,368500.0,3,264000.0,Not Buy
5128000010,2015-01-05,98058,99000.0,2,335000.0,Not Buy
3303980660,2014-06-03,98059,1070000.0,3,435000.0,Not Buy
1155640050,2014-08-26,98155,430000.0,3,375000.0,Not Buy
8087800020,2014-05-15,98052,412500.0,4,615000.0,Buy
3293200190,2014-12-13,98052,1122500.0,3,615000.0,Not Buy
1862000010,2014-08-28,98052,915000.0,4,615000.0,Not Buy
5711200170,2014-05-23,98052,535000.0,3,615000.0,Buy
8690800130,2014-11-04,98133,390000.0,4,375000.0,Not Buy
2768100545,2014-09-08,98107,499000.0,4,529950.0,Buy
2596400050,2014-07-30,98177,375000.0,4,554000.0,Buy
